X,Y,School ID,System ID,School Name,System,County,Address,City,zip,phone,Locale,Charter
-85.235001,34.948025,1052,623,LAKEVIEW-FORT OGLETHORPE HIGH SCHOOL,CATOOSA COUNTY,CATOOSA COUNTY,1850 BATTLEFIELD PKWY,FORT OGLETHORPE,30742,7068660342,Suburb: Large,No
-84.221733,33.837089,1052,644,BROCKETT ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1855 BROCKETT RD,TUCKER,30084,6788742602,Suburb: Large,No
-84.288322,33.836281,3063,644,OAK GROVE ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1857 OAK GROVE RD NE,ATLANTA,30345,6788747402,Suburb: Large,No
-84.152306,31.7348,1030,688,LEE COUNTY ELEMENTARY SCHOOL,LEE COUNTY,LEE COUNTY,185 FIRETOWER RD,LEESBURG,31763,2299032220,Suburb: Small,No
-84.082428,34.353771,1990,642,BLACK'S MILL ELEMENTARY SCHOOL,DAWSON COUNTY,DAWSON COUNTY,1860 DAWSON FOREST RD E,DAWSONVILLE,30534,7062163300,Rural: Distant,No
-84.496628,34.673508,1120,661,GILMER MIDDLE SCHOOL,GILMER COUNTY,GILMER COUNTY,1860 SOUTH MAIN STREET,ELLIJAY,30540,7062765030,Town: Distant,No
-84.725098,31.562241,2100,7830210,PATAULA CHARTER ACADEMY,COMMISSION CHARTER SCHOOLS- PATAULA CHARTER ACADEMY,CALHOUN COUNTY,18637 HARTFORD ST,EDISON,39846,2298353322,Rural: Remote,Yes
-84.303711,33.833248,5065,644,SAGAMORE HILLS ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1865 ALDERBROOK RD NE,ATLANTA,30345,6788747502,Suburb: Large,No
-83.45047,31.943964,2010,756,WILCOX COUNTY HIGH SCHOOL,WILCOX COUNTY,WILCOX COUNTY,186 7TH AVE,ROCHELLE,31079,2293657231,Rural: Remote,No
-83.45047,31.943964,6001,756,WILCOX ALTERNATIVE LEARNING CENTER,WILCOX COUNTY,WILCOX COUNTY,186 7TH AVE,ROCHELLE,31079,2293657231,Rural: Remote,No
-83.661491,32.825008,3067,611,INGRAM/PYE ELEMENTARY SCHOOL,BIBB COUNTY,BIBB COUNTY,1870 PIO NONO AVE,MACON,31204,4787516736,City: Small,No
-84.313858,33.945541,1730,644,VANDERLYN ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1877 VANDERLYN DR,DUNWOODY,30338,6788749002,Suburb: Large,No
-84.313492,33.69973,3061,644,MEADOWVIEW ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1879 WEE KIRK RD SE,ATLANTA,30316,6788745302,Suburb: Large,No
-81.81263,32.491203,1980,616,WILLIAM JAMES MIDDLE SCHOOL,BULLOCH COUNTY,BULLOCH COUNTY,18809 US HIGHWAY 80 W,STATESBORO,30458,9122128820,Rural: Fringe,No
-83.472031,34.147598,1970,678,EAST JACKSON MIDDLE SCHOOL,JACKSON COUNTY,JACKSON COUNTY,1880 HOODS MILL RD,COMMERCE,30529,7063352083,Rural: Fringe,No
-83.701637,34.179581,3050,678,NORTH JACKSON ELEMENTARY SCHOOL,JACKSON COUNTY,JACKSON COUNTY,1880 OLD GAINESVILLE HWY,TALMO,30575,7066932246,Rural: Fringe,No
-84.72731,31.442039,1790,619,CALHOUN COUNTY ELEMENTARY SCHOOL,CALHOUN COUNTY,CALHOUN COUNTY,18904 MORGAN RD,ARLINGTON,39813,2297254985,Rural: Remote,No
-84.448937,33.766876,3069,761,WHITE ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,1890 DETROIT AVE NW,ATLANTA,30314,4048022950,City: Large,No
-84.447937,33.77462,1408,761,THE BEST ACADEMY AT BENJAMIN S. CARSON,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,1890 DONALD LEE HOLLOWELL PARK,ATLANTA,30318,4048024944,City: Large,No
-84.448219,33.785317,1053,761,BOYD ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,1891 JOHNSON RD NW,ATLANTA,30318,4048028150,City: Large,No
-84.625214,34.000439,1010,633,KENNESAW MOUNTAIN HIGH SCHOOL,COBB COUNTY,COBB COUNTY,1898 KENNESAW DUE WEST RD NW,KENNESAW,30152,6785948190,Suburb: Large,No
-81.487259,31.15855,4052,663,BURROUGHS-MOLETTE ELEMENTARY SCHOOL,GLYNN COUNTY,GLYNN COUNTY,1900 LEE ST,BRUNSWICK,31520,9122674130,City: Small,No
-81.487259,31.15855,6196,663,FACES-PREK,GLYNN COUNTY,GLYNN COUNTY,1900 LEE STREET,BRUNSWICK,31520,9122674229,City: Small,No
-83.446587,33.93726,1780,629,TIMOTHY ELEMENTARY SCHOOL,CLARKE COUNTY,CLARKE COUNTY,1900 TIMOTHY RD,ATHENS,30606,7065490107,City: Midsize,No
-84.238663,32.050514,3950,729,SARAH COBB ELEMENTARY SCHOOL,SUMTER COUNTY,SUMTER COUNTY,1901 VALLEY DR,AMERICUS,31709,2299244888,Town: Distant,No
-84.328941,33.524315,1000,631,M. D. ROBERTS MIDDLE SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,1905 WALT STEPHENS RD,JONESBORO,30236,6784790100,Suburb: Large,No
-81.124741,32.063831,5052,625,BUTLER ELEMENTARY SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,1909 CYNTHIA ST,SAVANNAH,31415,9123952525,City: Midsize,No
-83.024437,30.703301,1050,650,ECHOLS COUNTY HIGH SCHOOL,ECHOLS COUNTY,ECHOLS COUNTY,190 GA HIGHWAY 94 E,STATENVILLE,31648,2295595413,Rural: Distant,No
-84.811218,33.364822,5054,638,NEWNAN HIGH SCHOOL,COWETA COUNTY,COWETA COUNTY,190 LAGRANGE ST,NEWNAN,30263,7702542880,Rural: Fringe,No
-84.508957,33.440365,1020,656,CLEVELAND ELEMENTARY SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,190 LESTER RD,FAYETTEVILLE,30215,7707163905,Suburb: Large,No
-84.762428,33.85804,1970,710,SAM D. PANTER ELEMENTARY SCHOOL,PAULDING COUNTY,PAULDING COUNTY,190 PANTER SCHOOL RD,HIRAM,30141,7704434303,Rural: Fringe,No
-84.171204,31.741493,1010,688,LEE COUNTY MIDDLE SCHOOL,LEE COUNTY,LEE COUNTY,190 SMITHVILLE RD N,LEESBURG,31763,2299032140,Rural: Fringe,No
-84.449951,33.713581,2568,761,VENETIAN HILLS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,1910 VENETIAN DR SW,ATLANTA,30311,4048024550,City: Large,No
-84.135849,33.74588,5064,644,REDAN ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1914 STONE MOUNTAIN LITHONIA,LITHONIA,30058,6786763502,Suburb: Large,No
-81.165627,32.060741,2998,891,SAVANNAH REGIONAL YOUTH DETENTION CENTER,DEPARTMENT OF JUVENILE JUSTICE,CHATHAM COUNTY,191 CARL GRIFFIN DR,SAVANNAH,31405,9126523879,City: Midsize,No
-85.261551,34.0373,1830,715,CHEROKEE ELEMENTARY SCHOOL,POLK COUNTY,POLK COUNTY,191 EVERGREEN LN,CEDARTOWN,30125,7707485614,Rural: Fringe,No
-83.293907,34.566475,6001,727,CROSSROADS PROGRAM,STEPHENS COUNTY,STEPHENS COUNTY,191 OLD BIG A SCHOOL ROAD,TOCCOA,30577,7068863114,Rural: Fringe,No
-84.611107,33.833389,3056,633,SOUTH COBB HIGH SCHOOL,COBB COUNTY,COBB COUNTY,1920 CLAY RD,AUSTELL,30106,7708192611,Suburb: Large,No
-85.017158,33.002091,3870,741,TROUP COUNTY HIGH SCHOOL,TROUP COUNTY,TROUP COUNTY,1920 HAMILTON RD,LAGRANGE,30241,7068127957,Town: Distant,No
-84.308212,33.941952,2140,644,DUNWOODY ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1923 WOMACK RD,DUNWOODY,30338,6788754002,Suburb: Large,No
-82.009087,33.444851,1040,721,WILKINSON GARDENS ELEMENTARY SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,1925 KRATHA DR,AUGUSTA,30906,7067377219,City: Midsize,No
-84.53093,33.701618,1800,761,BUNCHE MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,1925 NISKEY LAKE RD SW,ATLANTA,30331,4048026700,City: Large,No
-84.301468,34.082241,1050,660,ALPHARETTA ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,192 MAYFIELD RD,ALPHARETTA,30004,7707407015,Suburb: Large,No
-84.516083,33.343296,1980,656,STARRS MILL HIGH SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,193 PANTHER PATH,FAYETTEVILLE,30215,7704862710,Rural: Fringe,No
-84.576202,30.885462,3052,643,JOHN JOHNSON ELEMENTARY SCHOOL,DECATUR COUNTY,DECATUR COUNTY,1947 S WEST ST,BAINBRIDGE,39819,2292482215,Rural: Fringe,No
-84.104195,34.01461,2970,667,HULL MIDDLE SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,1950 OLD PEACHTREE RD,DULUTH,30097,7702323200,Rural: Fringe,No
-82.947708,32.543529,2110,774,DUBLIN HIGH SCHOOL,DUBLIN CITY,LAURENS COUNTY,1951 HILLCREST PKWY # B,DUBLIN,31021,4782724727,Town: Remote,No
-84.936043,34.733581,2750,755,SOUTHEAST WHITFIELD COUNTY HIGH SCHOOL,WHITFIELD COUNTY,WHITFIELD COUNTY,1954 RIVERBEND RD,DALTON,30721,7062262753,Suburb: Small,No
-84.869431,34.239941,1950,608,CASS MIDDLE SCHOOL,BARTOW COUNTY,BARTOW COUNTY,195 FIRE TOWER RD NW,CARTERSVILLE,30120,7706065846,Rural: Fringe,No
-84.949921,32.416142,4067,706,SOUTH COLUMBUS ELEMENTARY SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,1964 TORCH HILL RD,COLUMBUS,31903,7066838833,City: Midsize,No
-84.473702,34.1726,1990,628,HOLLY SPRINGS ELEMENTARY SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,1965 HICKORY RD,CANTON,30115,7703455035,Suburb: Large,No
-83.59153,33.96526,5050,607,STATHAM ELEMENTARY SCHOOL,BARROW COUNTY,BARROW COUNTY,1970 BROAD ST,STATHAM,30666,7707257112,Rural: Fringe,No
-84.059708,33.98803,3950,667,JACKSON ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,1970 SEVER RD,LAWRENCEVILLE,30043,7706824200,Suburb: Large,No
-84.173546,33.933678,2800,667,BEAVER RIDGE ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,1978 BEAVER RUIN RD,NORCROSS,30071,7704476307,Suburb: Large,No
-84.49501,34.060657,1870,633,KEHELEY ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,1985 KEMP RD,MARIETTA,30066,6784947836,Suburb: Large,No
-84.159737,33.837986,3067,644,SMOKE RISE ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1991 SILVER HILL RD,STONE MOUNTAIN,30087,6788743602,Suburb: Large,Yes
-84.178078,34.11282,1050,658,BIG CREEK ELEMENTARY SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,1994 PEACHTREE PKWY,CUMMING,30041,7708874584,Rural: Fringe,No
-82.308182,32.20491,2040,738,LYONS UPPER ELEMENTARY,TOOMBS COUNTY,TOOMBS COUNTY,199 COLLINS RD,LYONS,30436,9125265816,Town: Remote,No
-84.132538,33.510269,2030,675,EAST LAKE ELEMENTARY,HENRY COUNTY,HENRY COUNTY,199 E LAKE RD,MCDONOUGH,30252,6785838947,Rural: Fringe,No
-81.399345,32.219765,1960,651,SAND HILL ELEMENTARY SCHOOL,EFFINGHAM COUNTY,EFFINGHAM COUNTY,199 STAGECOACH AVE,GUYTON,31312,9127285112,Rural: Distant,No
-84.557854,30.901199,3050,643,BAINBRIDGE HIGH SCHOOL,DECATUR COUNTY,DECATUR COUNTY,1 BEARCAT BOULEVARD,BAINBRIDGE,39819,2292482230,Town: Distant,No
-83.475395,31.47031,1990,737,TIFT COUNTY HIGH SCHOOL,TIFT COUNTY,TIFT COUNTY,1 BLUE DEVIL WAY,TIFTON,31794,2293872475,Town: Remote,No
-85.175354,34.180916,4054,657,PEPPERELL PRIMARY,FLOYD COUNTY,FLOYD COUNTY,1 DRAGON DR SE,LINDALE,30147,7062361835,Suburb: Small,No
-84.248177,34.871769,1940,655,EAST FANNIN ELEMENTARY SCHOOL,FANNIN COUNTY,FANNIN COUNTY,1 ELEMENTARY CIR,MORGANTON,30560,7063746418,Rural: Remote,No
-84.815704,33.389286,1056,638,EVANS MIDDLE SCHOOL,COWETA COUNTY,COWETA COUNTY,1 EVANS DR,NEWNAN,30263,7702542780,Town: Fringe,No
-82.128014,31.001614,1120,624,BETHUNE MIDDLE SCHOOL,CHARLTON COUNTY,CHARLTON COUNTY,1 HIGHWAY 121 N,FOLKSTON,31537,9124962596,Rural: Fringe,No
-81.918899,31.618828,1010,751,WAYNE COUNTY HIGH SCHOOL,WAYNE COUNTY,WAYNE COUNTY,1 JACKET DR,JESUP,31545,9124271088,Rural: Fringe,No
-83.332252,32.399738,1050,612,BLECKLEY COUNTY HIGH SCHOOL,BLECKLEY COUNTY,BLECKLEY COUNTY,1 ROYAL DR,COCHRAN,31014,4789346258,Rural: Fringe,No
-85.034164,33.073647,2050,741,FRANKLIN FOREST ELEMENTARY,TROUP COUNTY,TROUP COUNTY,1 SCHOLAR LN,LAGRANGE,30240,7068457556,Town: Distant,No
-84.460411,33.454681,3980,656,FAYETTE COUNTY HIGH SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,1 TIGER TRL,FAYETTEVILLE,30214,7704603540,Suburb: Large,No
-84.177872,33.048302,1750,685,LAMAR COUNTY COMPREHENSIVE HIGH SCHOOL,LAMAR COUNTY,LAMAR COUNTY,1 TROJAN WAY,BARNESVILLE,30204,7703588641,Town: Distant,No
-84.172241,31.732269,1930,688,LEE COUNTY HIGH SCHOOL,LEE COUNTY,LEE COUNTY,1 TROJAN WAY,LEESBURG,31763,2299032260,Suburb: Small,No
-81.316414,31.923859,1820,615,RICHMOND HILL HIGH SCHOOL,BRYAN COUNTY,BRYAN COUNTY,1 WILDCAT DR,RICHMOND HILL,31324,9124595151,Town: Fringe,No
-81.471336,31.315769,1070,663,MORNINGSTAR TREATMENT SERVICES- INC. YOUTH ESTATE,GLYNN COUNTY,GLYNN COUNTY,1 YOUTH ESTATE DR. HIGHWAY 99,BRUNSWICK,31525,9122673700,Rural: Fringe,No
-84.535042,33.903919,3970,633,GREEN ACRES ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,2000 GOBER AVE SE,SMYRNA,30080,6788426905,Suburb: Large,No
-84.543999,34.10223,2970,628,WOODSTOCK MIDDLE SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,2000 TOWNE LAKE HILLS SOUTH DR,WOODSTOCK,30189,7705923516,Suburb: Large,No
-81.124947,32.063209,6404,625,COASTAL GEORGIA COMPREHENSIVE ACADEMY,CHATHAM COUNTY,CHATHAM COUNTY,2001 CYNTHIA STREET,SAVANNAH,31401,9122015440,City: Midsize,No
-84.000862,34.554401,1010,693,LUMPKIN COUNTY HIGH SCHOOL,LUMPKIN COUNTY,LUMPKIN COUNTY,2001 INDIAN DR,DAHLONEGA,30533,7068646186,Town: Distant,No
-84.099953,31.57785,3062,647,TURNER ELEMENTARY SCHOOL,DOUGHERTY COUNTY,DOUGHERTY COUNTY,2001 LEONARD AVE,ALBANY,31705,2294313406,City: Small,No
-84.933769,32.569679,2030,706,NORTHSIDE HIGH SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,2002 AMERICAN WAY,COLUMBUS,31909,7067482920,Rural: Fringe,No
-83.645165,32.855835,3030,611,WILLIAM S. HUTCHINGS CAREER CENTER,BIBB COUNTY,BIBB COUNTY,2004 RIVERSIDE DR,MACON,31204,4787792535,City: Small,No
-83.791069,31.17507,3050,635,STRINGFELLOW ELEMENTARY SCHOOL,COLQUITT COUNTY,COLQUITT COUNTY,200 5TH AVE SW,MOULTRIE,31768,2298906187,Town: Distant,No
-84.928886,32.574558,1040,706,NORTH COLUMBUS ELEMENTARY,MUSCOGEE COUNTY,MUSCOGEE COUNTY,2006 OLD GUARD RD,COLUMBUS,31909,7067483183,City: Midsize,No
-84.928795,32.575691,2040,706,VETERANS MEMORIAL MIDDLE SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,2008 OLD GUARD RD,COLUMBUS,31909,7067483203,Rural: Fringe,No
-83.409103,33.945328,1050,629,ALPS ROAD ELEMENTARY SCHOOL,CLARKE COUNTY,CLARKE COUNTY,200 ALPS RD,ATHENS,30606,7065482261,City: Midsize,No
-84.257072,33.25882,2080,726,AZ KELSEY ACADEMY,SPALDING COUNTY,SPALDING COUNTY,200 A Z KELSEY AVE,GRIFFIN,30223,7702294365,Suburb: Large,No
-84.257072,33.25882,6426,726,MAINSTAY,SPALDING COUNTY,SPALDING COUNTY,200 A Z KELSEY AVE,GRIFFIN,30223,7702293700,Suburb: Large,No
-84.365143,33.716015,5051,761,BENTEEN ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,200 CASSANOVA ST SE,ATLANTA,30315,4048027300,City: Large,No
-83.701012,32.535267,1080,676,MOSSY CREEK MIDDLE SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,200 DANNY CARPENTER DR,KATHLEEN,31047,4789886171,Rural: Fringe,No
-84.016296,32.722405,6195,639,EAGLE'S NEST,CRAWFORD COUNTY,CRAWFORD COUNTY,200 EAST CRUSSELL STREET,ROBERTA,31078,4045219692,Rural: Distant,No
-85.051514,31.616463,1040,630,CLAY COUNTY MIDDLE SCHOOL,CLAY COUNTY,CLAY COUNTY,200 HOBBS LN,FORT GAINES,39851,2297682232,Rural: Remote,No
-85.051514,31.616463,2040,630,CLAY COUNTY ELEMENTARY,CLAY COUNTY,CLAY COUNTY,200 HOBBS LN,FORT GAINES,39851,2297682234,Rural: Remote,No
-85.182075,34.167065,2730,657,PEPPERELL MIDDLE SCHOOL,FLOYD COUNTY,FLOYD COUNTY,200 HUGHES DAIRY RD SE,LINDALE,30147,7062361849,Rural: Fringe,No
-84.59967,33.429359,1960,656,KEDRON ELEMENTARY SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,200 KEDRON DR,PEACHTREE CITY,30269,7704862700,Suburb: Large,No
-85.204834,34.276901,2798,891,BOB RICHARDS REGIONAL YOUTH DETENTION CENTER,DEPARTMENT OF JUVENILE JUSTICE,FLOYD COUNTY,200 MARABLE WAY NW,ROME,30165,7062956035,Rural: Fringe,No
-83.760849,33.97681,1890,607,KENNEDY ELEMENTARY SCHOOL,BARROW COUNTY,BARROW COUNTY,200 MATTHEWS SCHOOL RD,WINDER,30680,7708673182,Rural: Fringe,No
-84.571091,33.384247,1800,656,HUDDLESTON ELEMENTARY SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,200 MCINTOSH TRL,PEACHTREE CITY,30269,7706313255,Suburb: Large,No
-81.566162,31.265915,1060,663,STERLING ELEMENTARY SCHOOL,GLYNN COUNTY,GLYNN COUNTY,200 MCKENZIE LN,BRUNSWICK,31523,9122791509,Rural: Fringe,No
-85.353081,34.459579,2052,627,SUMMERVILLE MIDDLE SCHOOL,CHATTOOGA COUNTY,CHATTOOGA COUNTY,200 MIDDLE SCHOOL RD,SUMMERVILLE,30747,7068572444,Rural: Fringe,No
-84.649429,33.46492,1910,638,CANONGATE ELEMENTARY SCHOOL,COWETA COUNTY,COWETA COUNTY,200 PETE RD,SHARPSBURG,30277,7704638010,Rural: Fringe,No
-84.752937,33.87904,5050,710,HIRAM ELEMENTARY SCHOOL,PAULDING COUNTY,PAULDING COUNTY,200 SEABOARD AVE,HIRAM,30141,7704433392,Rural: Fringe,No
-82.310455,32.57317,1920,653,SWAINSBORO MIDDLE SCHOOL,EMANUEL COUNTY,EMANUEL COUNTY,200 TIGER TRL,SWAINSBORO,30401,4782378047,Rural: Fringe,No
-84.541542,34.100811,1940,628,POLARIS EVENING SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,2010 TOWNE LAKE HILLS SOUTH DR,WOODSTOCK,30189,7709261662,Suburb: Large,No
-84.541542,34.100811,1970,628,WOODSTOCK HIGH SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,2010 TOWNE LAKE HILLS SOUTH DR,WOODSTOCK,30189,7705923500,Suburb: Large,No
-82.235924,33.497459,1120,636,GROVETOWN HIGH SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,2010 WARRIOR WAY,GROVETOWN,30813,7064472102,Rural: Fringe,No
-84.962868,32.514439,2050,706,ARNOLD MIDDLE SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,2011 51ST ST,COLUMBUS,31904,7067482436,City: Midsize,No
-82.241402,33.496773,2120,636,BAKER PLACE ELEMENTARY SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,2011 HERO WAY,GROVETOWN,30813,7064472115,Suburb: Large,No
-82.01651,33.419811,1052,721,BUTLER HIGH SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,2011 LUMPKIN RD,AUGUSTA,30906,7067964959,City: Midsize,No
-83.250359,30.864441,1950,792,NEWBERN MIDDLE SCHOOL,VALDOSTA CITY,LOWNDES COUNTY,2015 E PARK AVE,VALDOSTA,31602,2293338566,Rural: Fringe,No
-84.261101,33.257938,2552,726,MOORE ELEMENTARY SCHOOL,SPALDING COUNTY,SPALDING COUNTY,201 CABIN CREEK DR,GRIFFIN,30223,7702293756,Suburb: Large,No
-84.262482,33.232899,2050,726,CRESCENT ROAD ELEMENTARY SCHOOL,SPALDING COUNTY,SPALDING COUNTY,201 CRESCENT RD,GRIFFIN,30224,7702293719,Suburb: Large,No
-84.439461,31.774599,1090,735,TERRELL MIDDLE SCHOOL,TERRELL COUNTY,TERRELL COUNTY,201 GREENWAVE BLVD,DAWSON,39842,2299952828,Rural: Fringe,No
-84.439461,31.774599,1050,735,TERRELL HIGH SCHOOL,TERRELL COUNTY,TERRELL COUNTY,201 GREENWAVE BLVD,DAWSON,39842,2299952544,Rural: Fringe,No
-83.754044,32.649334,1970,711,BYRON MIDDLE SCHOOL,PEACH COUNTY,PEACH COUNTY,201 LINDA DR,BYRON,31008,4789564999,Suburb: Small,No
-81.562286,31.2605,1140,663,JANE MACON MIDDLE,GLYNN COUNTY,GLYNN COUNTY,201 MCKENZIE DR,BRUNSWICK,31523,9122653337,Rural: Fringe,No
-83.624161,32.621429,2058,676,WESTSIDE ELEMENTARY SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,201 N PLEASANT HILL RD,WARNER ROBINS,31093,4789297820,City: Small,No
-81.160599,32.112476,5062,625,MERCER MIDDLE SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,201 ROMMEL AVE,GARDEN CITY,31408,9123956700,Suburb: Midsize,No
-84.563713,33.416382,1820,656,MCINTOSH HIGH SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,201 WALT BANKS RD,PEACHTREE CITY,30269,7706313232,Suburb: Large,No
-84.597794,33.409016,1052,656,PEACHTREE CITY ELEMENTARY SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,201 WISDOM RD,PEACHTREE CITY,30269,7706313250,Suburb: Large,No
-83.986587,34.024601,1810,667,WOODWARD MILL ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,2020 BUFORD DR,LAWRENCEVILLE,30043,6784077590,Suburb: Large,No
-81.070579,32.034023,3010,625,MYERS MIDDLE SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,2025 E 52ND ST,SAVANNAH,31404,9123956600,City: Midsize,No
-84.372437,33.697979,1040,761,DOBBS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,2025 JONESBORO RD SE,ATLANTA,30315,4048028050,City: Large,No
-84.612679,33.889728,2940,633,SMITHA MIDDLE SCHOOL,COBB COUNTY,COBB COUNTY,2025 POWDER SPRINGS RD SW,MARIETTA,30064,6785948267,Suburb: Large,No
-83.820534,34.228481,1060,669,CHICOPEE ELEMENTARY SCHOOL,HALL COUNTY,HALL COUNTY,2029 CALVARY CHURCH RD,GAINESVILLE,30507,7705362075,Rural: Fringe,No
-83.75206,32.651363,1050,711,BYRON ELEMENTARY SCHOOL,PEACH COUNTY,PEACH COUNTY,202 NEW DUNBAR RD,BYRON,31008,4789565020,Suburb: Small,No
-85.080711,33.566818,1050,766,CARROLLTON HIGH SCHOOL,CARROLLTON CITY,CARROLL COUNTY,202 TROJAN DR,CARROLLTON,30117,7708347726,Town: Distant,No
-84.16893,31.55332,1298,891,ALBANY REGIONAL YOUTH DETENTION CENTER,DEPARTMENT OF JUVENILE JUSTICE,DOUGHERTY COUNTY,2030 NEWTON RD,ALBANY,31701,2294301958,City: Small,No
-84.493881,34.132381,1820,628,JOHNSTON ELEMENTARY SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,2031 E CHEROKEE DR,WOODSTOCK,30188,7709282910,Suburb: Large,No
-85.001129,34.73349,4050,755,DUG GAP ELEMENTARY SCHOOL,WHITFIELD COUNTY,WHITFIELD COUNTY,2032 DUG GAP RD,DALTON,30720,7062263919,Suburb: Small,No
-82.024315,33.370594,4054,721,GRACEWOOD ELEMENTARY SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,2032 TOBACCO RD,AUGUSTA,30906,7067964969,City: Midsize,No
-82.883308,31.494406,1000,634,INDIAN CREEK ELEMENTARY,COFFEE COUNTY,COFFEE COUNTY,2033 GA HIGHWAY 158 W,DOUGLAS,31535,9123931300,Rural: Fringe,No
-85.045601,34.845329,3052,755,TUNNEL HILL ELEMENTARY SCHOOL,WHITFIELD COUNTY,WHITFIELD COUNTY,203 E SCHOOL ST,TUNNEL HILL,30755,7066734550,Suburb: Small,No
-84.413399,33.698711,2960,761,PERKERSON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,2040 BREWER BLVD SW,ATLANTA,30310,4048023950,City: Large,No
-84.454338,33.75988,4050,761,UNIVERSITY COMMUNITY ACADEMY,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,2050 TIGER FLOWERS DR NW,ATLANTA,30314,4047534050,City: Large,Yes
-83.64489,32.819721,6041,611,ELAM ALEXANDER ACADEMY AT BURKE,BIBB COUNTY,BIBB COUNTY,2051 2ND ST,MACON,31201,4787793930,City: Small,No
-84.297661,33.948151,5059,644,KINGSLEY ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,2051 BRENDON DR,DUNWOODY,30338,6788748902,Suburb: Large,Yes
-84.472961,34.239078,1050,628,WILLIAM G. HASTY- SR. ELEMENTARY SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,205 BROWN INDUSTRIAL PKWY,CANTON,30114,7704791600,Suburb: Large,No
-81.570442,30.752808,1050,620,SAINT MARYS MIDDLE SCHOOL,CAMDEN COUNTY,CAMDEN COUNTY,205 MARTHA DR,SAINT MARYS,31558,9128828626,Town: Distant,No
-84.389259,33.42028,1950,631,RIVER'S EDGE ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,205 NORTHBRIDGE RD,FAYETTEVILLE,30215,7704602340,Suburb: Large,No
